,Organization_size,IT_dpt_size,Estimated_Duration,Development_cost,maintainance_cost,Additional_cost,Manager_experience,Development_team_experience,Team_size,Level_of_outsourcing,Software_accuracy,Increase_in_productivity,Software_availability,Software_stability,Degree_of_software_reuse,Organization_Company_1,Organization_Company_2,Organization_Company_3,Organization_Company_4,Organization_Company_5,Organization_Company_6,Organization_Company_7,Customer_type_1,Customer_type_2,Customer_type_3,Customer_type_4,Customer_type_5,Customer_type_6,Customer_type_7,Project_type_Hybrid model,Project_type_Keyword recognition-based,Project_type_Linguistic Based,Project_type_Machine Learning chatbot,Project_type_Voice Bots,Project_type_button-based,Development_type_Agile,Development_type_Extreme Programming,Development_type_Feature-Driven,Development_type_Lean,Development_type_Scrum,Development_type_Waterfall,Cloud_platform_type_AWS,Cloud_platform_type_Azure,Cloud_platform_type_GCP,Cloud_platform_type_IBM,Cloud_platform_type_Oracle,Cloud_platform_type_Salesforce,Computing_Tier_T1,Computing_Tier_T2,Computing_Tier_T3,Computing_Tier_T4,Computing_Tier_T5,Programming_language_used_ASP.Net,Programming_language_used_Java,Programming_language_used_Python,Programming_language_used_R,DB_used_MongoDB,DB_used_MySQL,DB_used_Oracle,DB_used_PLSQL,Open_source_tool_used_T1,Open_source_tool_used_T2,Open_source_tool_used_T3,Open_source_tool_used_T4,Open_source_tool_used_T5
164,0.6000000000000001,0.17391304347826098,0.657035003431709,0.5999999999999996,0.5362044078146936,0.36208732694355694,0.4375,0.46153846153846156,0.4747474747474748,0.9464285714285715,0.7985702938840347,0.63,0.5,0.0,0.6666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
165,0.6000000000000001,0.6086956521739129,0.0640356897735072,0.5999999999999996,0.5238776146669114,0.3141640042598508,0.625,0.6923076923076923,0.3737373737373738,0.7232142857142859,0.7985702938840347,0.75,0.5,0.0,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
166,0.6000000000000001,0.826086956521739,0.8224433768016471,0.5999999999999996,0.7873628182007565,0.6629392971246004,0.375,0.8461538461538463,0.020202020202020193,0.2767857142857143,0.9971405877680697,0.21,0.5,0.3999999999999999,0.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
167,0.4000000000000001,0.0869565217391306,0.655181880576527,0.40000000000000036,0.35285445385526615,0.5212992545260917,0.625,0.5384615384615385,0.2121212121212121,0.026785714285714246,0.9957108816521045,0.15,0.0,1.0,0.33333333333333326,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
168,0.6000000000000001,0.826086956521739,0.3454358270418668,0.5999999999999996,0.8228023485006303,0.4446219382321619,0.5,0.7692307692307693,0.020202020202020193,0.2767857142857143,0.28228752978554406,0.52,0.75,0.48,0.9999999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
169,0.8,0.9130434782608694,0.37336993822923814,0.7999999999999989,0.21492626728678643,0.43450479233226824,0.5625,0.6923076923076923,0.030303030303030304,0.3035714285714286,0.7999999999999998,0.48,1.0,0.19999999999999973,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
170,0.8,0.26086956521739135,0.5751544269045985,0.7999999999999989,0.3751745782079553,0.5623003194888179,0.4375,0.46153846153846156,0.23232323232323232,0.0803571428571429,0.005718824463860628,0.19,0.25,0.19999999999999973,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
171,0.4000000000000001,0.7391304347826086,0.49663692518874397,0.40000000000000036,0.5516239933632544,0.5559105431309905,0.625,0.7692307692307693,0.01010101010101011,0.25,0.9957108816521045,0.61,0.5,0.3999999999999999,0.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
172,0.4000000000000001,0.30434782608695665,0.24886753603294443,0.40000000000000036,0.49153087676781604,0.3429179978700745,0.5625,0.46153846153846156,0.06060606060606058,0.25,0.9957108816521045,0.16,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
173,0.4000000000000001,0.30434782608695665,0.8851063829787232,0.40000000000000036,0.4637955921853062,0.6091586794462194,0.25,0.46153846153846156,0.06060606060606058,0.25,0.2808578236695789,0.16,0.75,0.48,0.9999999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
174,0.6000000000000001,0.17391304347826098,0.873232669869595,0.5999999999999996,0.4206407220542353,0.30617678381256663,0.375,0.46153846153846156,0.2222222222222222,0.05357142857142855,0.9971405877680697,0.2,0.5,0.3999999999999999,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
175,0.6000000000000001,0.826086956521739,0.6336993822923815,0.5999999999999996,0.6194102615622236,0.31150159744408956,0.375,0.5384615384615385,0.9797979797979799,0.9464285714285715,0.7985702938840347,0.1,1.0,0.19999999999999973,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
176,0.6000000000000001,0.6086956521739129,0.7496911461908029,0.5999999999999996,0.548531200962476,0.37539936102236426,0.625,0.7692307692307693,0.1717171717171717,0.5,0.004289118347895471,0.88,0.25,0.19999999999999973,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
177,0.8,0.9130434782608694,0.3266986959505834,0.7999999999999989,0.4930495376836229,0.5010649627263046,0.5,0.6153846153846154,0.9898989898989898,0.9732142857142857,0.7999999999999998,0.9500000000000001,1.0,0.19999999999999973,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
178,0.6000000000000001,0.17391304347826098,0.3824982841455044,0.5999999999999996,0.38057864432394306,0.4499467518636848,0.5,0.6923076923076923,0.2222222222222222,0.05357142857142855,0.28228752978554406,0.76,0.75,0.48,0.9999999999999998,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
179,0.8,0.9130434782608694,0.7577213452299244,0.7999999999999989,0.5038354816879324,0.6927582534611287,0.4375,0.5384615384615385,0.030303030303030304,0.3035714285714286,0.7999999999999998,0.61,0.5,0.0,0.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
180,0.6000000000000001,0.17391304347826098,0.2445435827041867,0.5999999999999996,0.4976831792278743,0.48455804046858364,0.75,0.5384615384615385,0.2222222222222222,0.05357142857142855,0.9971405877680697,0.9400000000000001,0.5,0.3999999999999999,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
181,0.2,0.6521739130434783,0.07886067261496224,0.1999999999999993,0.6356113657963539,0.424920127795527,0.4375,0.5384615384615385,0.9595959595959596,0.8928571428571429,0.7957108816521048,0.92,1.0,0.19999999999999973,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
182,0.8,0.9130434782608694,0.05696636925188744,0.7999999999999989,0.485345291966259,0.39190628328008525,0.625,0.46153846153846156,0.9898989898989898,0.9732142857142857,0.9985702938840348,0.36,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
183,0.4000000000000001,0.5217391304347827,0.8974605353466025,0.40000000000000036,0.6433045173998847,0.1352502662406816,0.4375,0.38461538461538464,0.36363636363636365,0.6964285714285715,0.9957108816521045,0.3,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
184,0.6000000000000001,0.17391304347826098,0.849210706932052,0.5999999999999996,0.7781177233399198,0.3461128860489884,0.5,0.6153846153846154,0.4747474747474748,0.9464285714285715,0.7985702938840347,0.12,0.5,0.0,0.6666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
185,0.6000000000000001,0.17391304347826098,0.965888812628689,0.5999999999999996,0.5816594575471407,0.7614483493077742,0.4375,0.7692307692307693,0.4747474747474748,0.9464285714285715,0.28228752978554406,0.05,0.75,0.48,0.9999999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
186,0.6000000000000001,0.3913043478260869,0.5616334934797529,0.5999999999999996,0.31047000829593174,0.43929712460063897,0.5625,0.38461538461538464,0.07070707070707069,0.2767857142857143,0.7985702938840347,0.38,1.0,0.19999999999999973,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
187,0.6000000000000001,0.17391304347826098,0.8389155799588194,0.5999999999999996,0.3120108574394045,0.7161874334398295,0.3125,0.5384615384615385,0.2222222222222222,0.05357142857142855,0.7985702938840347,0.86,0.5,0.0,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
188,0.4000000000000001,0.0869565217391306,0.809608785175017,0.40000000000000036,0.6140283836739019,0.4361022364217253,0.4375,0.6923076923076923,0.2121212121212121,0.026785714285714246,0.79714058776807,0.02,0.5,0.0,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
189,0.8,0.6956521739130435,0.48387096774193544,0.7999999999999989,0.4938199622553593,0.45047923322683703,0.4375,0.5384615384615385,0.18181818181818182,0.5267857142857143,0.005718824463860628,0.09,0.25,0.19999999999999973,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
190,0.6000000000000001,0.6086956521739129,0.2438572409059712,0.5999999999999996,0.6887484730184986,0.5910543130990413,0.5625,0.38461538461538464,0.1717171717171717,0.5,0.28228752978554406,0.11,0.75,0.48,0.9999999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
191,0.6000000000000001,0.3913043478260869,0.8265614275909402,0.5999999999999996,0.5023057266582925,0.5883919062832799,0.5,0.6153846153846154,0.07070707070707069,0.2767857142857143,0.7985702938840347,0.22,0.5,0.0,0.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
192,0.4000000000000001,0.0869565217391306,0.3641729581331503,0.40000000000000036,0.6140283836739019,0.558572949946752,0.5625,0.6923076923076923,0.46464646464646464,0.9196428571428573,0.2808578236695789,1.0,0.75,0.48,0.9999999999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
193,0.6000000000000001,0.6086956521739129,0.7181194234728894,0.5999999999999996,0.3936758620434616,0.6150159744408945,0.5,0.46153846153846156,0.3737373737373738,0.7232142857142859,0.28228752978554406,0.03,0.75,0.48,0.9999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
194,0.6000000000000001,0.17391304347826098,0.4017158544955387,0.5999999999999996,0.6371300267121606,0.4179978700745475,0.625,0.5384615384615385,0.2222222222222222,0.05357142857142855,0.7985702938840347,0.59,1.0,0.19999999999999973,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
195,0.4000000000000001,0.7391304347826086,0.25092656142759096,0.40000000000000036,0.3513136047117934,0.31629392971246006,0.5625,0.6923076923076923,0.9696969696969697,0.9196428571428573,0.79714058776807,0.91,0.5,0.0,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
196,0.8,0.9130434782608694,0.22786547700754975,0.7999999999999989,0.6702471891829923,0.5063897763578276,0.375,0.46153846153846156,0.030303030303030304,0.3035714285714286,0.9985702938840348,0.72,0.0,1.0,0.33333333333333326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
197,0.4000000000000001,0.5217391304347827,0.19190116678105698,0.40000000000000036,0.475351960761352,0.23642172523961658,0.75,0.6153846153846154,0.36363636363636365,0.6964285714285715,0.2808578236695789,0.06,0.75,0.48,0.9999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
198,0.8,0.26086956521739135,0.08442004118050789,0.7999999999999989,0.5523722297073249,0.5197018104366347,0.4375,0.5384615384615385,0.48484848484848486,0.9732142857142857,0.005718824463860628,0.54,0.25,0.19999999999999973,0.6666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
199,0.4000000000000001,0.5217391304347827,0.9146190803019902,0.40000000000000036,0.36441082243131195,0.8168264110756125,0.3125,0.46153846153846156,0.36363636363636365,0.6964285714285715,0.9957108816521045,0.22,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
200,0.6000000000000001,0.6086956521739129,0.7078242964996567,0.5999999999999996,0.40523223061950764,0.4446219382321619,0.75,0.5384615384615385,0.1717171717171717,0.5,0.004289118347895471,1.0,0.25,0.19999999999999973,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
201,0.4000000000000001,0.7391304347826086,0.4870281400137268,0.40000000000000036,0.40601374930507694,0.26038338658146976,0.4375,0.3076923076923077,0.9696969696969697,0.9196428571428573,0.9957108816521045,0.98,0.0,1.0,0.33333333333333326,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
202,0.6000000000000001,0.826086956521739,0.07501715854495537,0.5999999999999996,0.6448342724295245,0.4792332268370607,0.4375,0.6153846153846154,0.020202020202020193,0.2767857142857143,0.9971405877680697,0.93,0.5,0.3999999999999999,0.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
203,0.4000000000000001,0.30434782608695665,0.45339739190116674,0.40000000000000036,0.760409052303816,0.2870074547390842,0.375,0.3076923076923077,0.06060606060606058,0.25,0.79714058776807,0.13,1.0,0.19999999999999973,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
204,0.8,0.6956521739130435,0.42964996568291003,0.7999999999999989,0.5492905314203792,0.4957401490947817,0.4375,0.38461538461538464,0.38383838383838387,0.7499999999999999,0.9985702938840348,0.08,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
205,0.2,0.4347826086956521,0.13102264927934112,0.1999999999999993,0.7041791526808926,0.5766773162939296,0.4375,0.46153846153846156,0.15151515151515155,0.4464285714285715,0.7957108816521048,0.67,1.0,0.19999999999999973,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
206,0.8,0.4782608695652175,0.44680851063829785,0.7999999999999989,0.4321859965164482,0.5117145899893503,0.5,0.9230769230769231,0.08080808080808083,0.3035714285714286,0.9985702938840348,0.47000000000000003,0.0,1.0,0.33333333333333326,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
207,0.8,0.6956521739130435,0.9286204529855868,0.7999999999999989,0.49536081139883203,0.5117145899893503,0.625,0.23076923076923078,0.18181818181818182,0.5267857142857143,0.7999999999999998,0.47000000000000003,1.0,0.19999999999999973,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
208,0.8,0.26086956521739135,0.9945092656142759,0.7999999999999989,0.550831380563852,0.6128860489882855,0.5625,0.38461538461538464,0.48484848484848486,0.9732142857142857,0.9985702938840348,0.15,0.5,0.3999999999999999,0.6666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
209,0.8,0.6956521739130435,0.8956760466712422,0.7999999999999989,0.49998335882925027,0.5676251331203408,0.3125,0.6923076923076923,0.38383838383838387,0.7499999999999999,0.2837172359015092,0.55,0.75,0.48,0.9999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
210,0.6000000000000001,0.6086956521739129,0.05717227179135209,0.5999999999999996,0.7534641370443554,0.4313099041533546,0.375,1.0,0.3737373737373738,0.7232142857142859,0.28228752978554406,0.88,0.75,0.48,0.9999999999999998,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
211,0.6000000000000001,0.826086956521739,0.10933424845573095,0.5999999999999996,0.4614732243562639,0.6150159744408945,0.625,0.46153846153846156,0.9797979797979799,0.9464285714285715,0.7985702938840347,0.87,0.5,0.0,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
212,0.4000000000000001,0.5217391304347827,0.5083047357584076,0.40000000000000036,0.58244097623271,0.6198083067092652,0.625,0.46153846153846156,0.1616161616161616,0.4732142857142857,0.79714058776807,0.2,0.5,0.0,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
213,0.6000000000000001,0.17391304347826098,0.8766643788606725,0.5999999999999996,0.6294257809947966,0.2928647497337593,0.5625,0.38461538461538464,0.2222222222222222,0.05357142857142855,0.9971405877680697,0.8,0.5,0.3999999999999999,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
214,0.8,0.6956521739130435,0.3905284831846259,0.7999999999999989,0.44990576166638496,0.34930777422790205,0.5625,0.7692307692307693,0.18181818181818182,0.5267857142857143,0.9985702938840348,0.24,0.5,0.3999999999999999,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
215,0.8,0.9130434782608694,0.21482498284145504,0.7999999999999989,0.5770258160028893,0.42917997870074553,0.375,0.6923076923076923,0.030303030303030304,0.3035714285714286,0.005718824463860628,0.07,0.25,0.19999999999999973,0.6666666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
216,1.0000000000000002,0.34782608695652184,0.16794783802333563,1.0,0.2680744686227643,0.5921192758253462,0.5,0.6923076923076923,0.24242424242424238,0.10714285714285715,0.007148530579825785,0.89,0.25,0.19999999999999973,0.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
217,0.4000000000000001,0.30434782608695665,0.5707618393960192,0.40000000000000036,0.5053985190590712,0.601171458998935,0.4375,0.5384615384615385,0.06060606060606058,0.25,0.79714058776807,0.92,0.5,0.0,0.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
218,0.6000000000000001,0.826086956521739,0.12855181880576527,0.5999999999999996,0.4776521403627282,0.43397231096911604,0.6875,0.3076923076923077,0.020202020202020193,0.2767857142857143,0.28228752978554406,0.84,0.75,0.48,0.9999999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
219,0.6000000000000001,0.826086956521739,0.0997254632807138,0.5999999999999996,0.5023057266582925,0.6230031948881787,0.4375,0.5384615384615385,0.9797979797979799,0.9464285714285715,0.004289118347895471,0.47000000000000003,0.25,0.19999999999999973,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
220,1.0000000000000002,0.7826086956521741,0.8069320521619766,1.0,0.16329672686661534,0.7997870074547391,0.4375,0.6153846153846154,0.19191919191919193,0.5535714285714285,1.0,0.14,0.5,0.3999999999999999,0.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
221,0.4000000000000001,0.7391304347826086,0.08826355525051474,0.40000000000000036,0.2804345441120456,0.5931842385516508,0.5,0.6153846153846154,0.9696969696969697,0.9196428571428573,0.79714058776807,0.24,1.0,0.19999999999999973,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
222,0.6000000000000001,0.6086956521739129,0.004323953328757721,0.5999999999999996,0.5215663409517023,0.2422790202342917,0.5,0.38461538461538464,0.3737373737373738,0.7232142857142859,0.9971405877680697,0.06,0.5,0.3999999999999999,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
223,0.4000000000000001,0.5217391304347827,0.3929993136582018,0.40000000000000036,0.6479270648303032,0.736954206602769,0.3125,0.6153846153846154,0.1616161616161616,0.4732142857142857,0.2808578236695789,0.06,0.75,0.48,0.9999999999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
224,0.4000000000000001,0.0869565217391306,0.23719972546328072,0.40000000000000036,0.3513136047117934,0.4653887113951012,0.375,0.5384615384615385,0.2121212121212121,0.026785714285714246,0.9957108816521045,0.02,0.0,1.0,0.33333333333333326,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
